customer_key,customer_code,first_name,last_name,email,age_group,gender,loyalty_tier,signup_date
2737,CUST-02737,Rashid,Cele,customer2737@email.com,45-54,F,Silver,2018-12-06
2738,CUST-02738,Priya,Visser,customer2738@email.com,25-34,F,Bronze,2021-03-25
2739,CUST-02739,Rashid,Tshabalala,customer2739@email.com,18-24,F,Silver,2019-03-04
2740,CUST-02740,Sarah,Coetzee,customer2740@email.com,18-24,M,Bronze,2022-09-09
2741,CUST-02741,Rashid,Ndlovu,customer2741@email.com,45-54,M,Platinum,2018-08-14
2742,CUST-02742,Bongani,Mabaso,customer2742@email.com,55+,F,Bronze,2023-05-14
2743,CUST-02743,Naledi,Kruger,customer2743@email.com,25-34,F,Bronze,2019-09-12
2744,CUST-02744,Kagiso,Jacobs,customer2744@email.com,35-44,F,Silver,2023-10-18
2745,CUST-02745,Johan,Sithole,customer2745@email.com,18-24,M,Gold,2018-03-30
2746,CUST-02746,Johan,Maluleke,customer2746@email.com,25-34,M,Bronze,2019-09-01
2747,CUST-02747,Aisha,Mthembu,customer2747@email.com,55+,M,Bronze,2022-04-06
2748,CUST-02748,Brenda,Cele,customer2748@email.com,45-54,F,Bronze,2020-04-06
2749,CUST-02749,Refilwe,Nkosi,customer2749@email.com,18-24,M,Platinum,2018-06-18
2750,CUST-02750,Zanele,Reddy,customer2750@email.com,45-54,F,Bronze,2022-10-19
2751,CUST-02751,Sarah,Maluleke,customer2751@email.com,45-54,M,Bronze,2019-08-15
2752,CUST-02752,Mpho,Jacobs,customer2752@email.com,45-54,F,Platinum,2022-02-05
2753,CUST-02753,Naledi,Mabaso,customer2753@email.com,25-34,M,Bronze,2022-10-11
2754,CUST-02754,Sanele,Visser,,25-34,F,Bronze,2022-07-25
2755,CUST-02755,Sarah,Ndlovu,customer2755@email.com,18-24,M,Platinum,2021-09-29
2756,CUST-02756,Nthabiseng,Dlamini,customer2756@email.com,25-34,M,Gold,2023-07-10
2757,CUST-02757,MPHO,Mosia,customer2757@email.com,25-34,M,Bronze,2021-01-08
2758,CUST-02758,Refilwe,van der Merwe,customer2758@email.com,25-34,M,Bronze,2020-02-02
2759,CUST-02759,Hendrik,Sithole,customer2759@email.com,35-44,F,Silver,2018-01-26
2760,CUST-02760,Bongani,Ndlovu,customer2760@email.com,18-24,F,Bronze,2021-04-08
2761,CUST-02761,Nomvula,Botha,customer2761@email.com,25-34,M,Silver,2019-08-13
2762,CUST-02762,Lebo,Tshabalala,customer2762@email.com,35-44,M,Gold,2021-01-09
2763,CUST-02763,Priya,Pillay,customer2763@email.com,25-34,M,Platinum,2022-07-26
2764,CUST-02764,Yolanda,Visser,customer2764@email.com,25-34,M,Platinum,2019-07-21
2765,CUST-02765,Sanele,Dlamini,customer2765@email.com,25-34,F,Platinum,2021-01-04
2766,CUST-02766,Zanele,Cele,customer2766@email.com,45-54,F,Bronze,2022-09-29
2767,CUST-02767,Rashid,Pretorius,customer2767@email.com,25-34,F,Bronze,2018-12-18
2768,CUST-02768,Yolanda,Naidoo,customer2768@email.com,18-24,F,Silver,2019-06-30
2769,CUST-02769,Zanele,Ndlovu,customer2769@email.com,18-24,M,Bronze,2022-02-22
2770,CUST-02770,Sipho,Kruger,customer2770@email.com,45-54,M,Silver,2021-04-10
2771,CUST-02771,Karabo,Visser,customer2771@email.com,25-34,M,Bronze,2018-07-19
2772,CUST-02772,Zanele,Kruger,customer2772@email.com,45-54,F,Bronze,2022-07-20
2773,CUST-02773,Nthabiseng,Khumalo,customer2773@email.com,25-34,F,Bronze,2023-10-11
2774,CUST-02774,Michael,Naidoo,customer2774@email.com,45-54,F,Silver,2019-02-27
2775,CUST-02775,David,Maluleke,customer2775@email.com,55+,M,Bronze,2019-01-09
2776,CUST-02776,Hendrik,Maluleke,customer2776@email.com,45-54,M,Silver,2020-04-16
2777,CUST-02777,Lerato,van der Merwe,customer2777@email.com,18-24,M,Silver,2022-09-27
2778,CUST-02778,Refilwe,Sithole,customer2778@email.com,25-34,M,Bronze,2023-11-06
2779,CUST-02779,Sarah,Nkosi,,25-34,F,Bronze,2024-01-06
2780,CUST-02780,Zanele,Jacobs,customer2780@email.com,55+,F,Bronze,2019-09-07
2781,CUST-02781,Karabo,Botha,customer2781@email.com,35-44,M,Silver,2019-10-31
2782,CUST-02782,Naledi,Reddy,customer2782@email.com,18-24,F,Silver,2018-06-27
2783,CUST-02783,Sanele,Mthembu,customer2783@email.com,25-34,M,Bronze,2018-01-18
2784,CUST-02784,Rashid,Pretorius,customer2784@email.com,45-54,M,Bronze,2022-04-23
2785,CUST-02785,Mpho,Nkosi,customer2785@email.com,55+,F,Bronze,2019-05-31
2786,CUST-02786,Sarah,van der merwe,customer2786@email.com,55+,F,Bronze,2018-02-01
2787,CUST-02787,Hendrik,Tshabalala,customer2787@email.com,45-54,F,Silver,2019-11-15
2788,CUST-02788,Michael,Tshabalala,customer2788@email.com,35-44,M,Gold,2019-07-29
2789,CUST-02789,Bongani,Sithole,customer2789@email.com,18-24,F,Bronze,2018-09-09
2790,CUST-02790,Aisha,Nkosi,customer2790@email.com,35-44,F,Bronze,2021-04-24
2791,CUST-02791,Hendrik,Reddy,customer2791@email.com,45-54,M,Platinum,2023-01-06
2792,CUST-02792,Andrew,Visser,customer2792@email.com,18-24,F,Bronze,2023-04-29
2793,CUST-02793,Ayanda,Mabaso,customer2793@email.com,18-24,F,Silver,2021-04-27
2794,CUST-02794,  Yolanda,Botha,customer2794@email.com,25-34,M,Platinum,2022-02-10
2795,CUST-02795,Sanele,Smith,customer2795@email.com,45-54,M,Gold,2020-03-14
2796,CUST-02796,Thabo,Patel,customer2796@email.com,45-54,M,Bronze,2018-02-24
2797,CUST-02797,Ayanda,Smith,customer2797@email.com,55+,M,Bronze,2023-07-12
2798,CUST-02798,Priya,Naidoo,customer2798@email.com,45-54,M,Bronze,2019-09-13
2799,CUST-02799,Tumi,Dlamini,customer2799@email.com,45-54,F,Silver,2020-12-07
2800,CUST-02800,Michael,Williams,customer2800@email.com,35-44,F,Bronze,2020-04-27
2801,CUST-02801,Andrew,Mahlangu,customer2801@email.com,45-54,M,Gold,2020-10-29
2802,CUST-02802,Tumi,Coetzee,customer2802@email.com,18-24,M,Bronze,2019-10-01
2803,CUST-02803,Brenda,Mosia,customer2803@email.com,25-34,F,Silver,2023-10-25
2804,CUST-02804,Kagiso,Naidoo,customer2804@email.com,25-34,F,Bronze,2023-08-03
2805,CUST-02805,Sipho,Visser,customer2805@email.com,18-24,M,Bronze,2022-05-22
2806,CUST-02806,Nthabiseng,tshabalala,,35-44,M,Platinum,2021-10-16
2807,CUST-02807,Aisha,Sithole,customer2807@email.com,25-34,F,Silver,2020-03-22
2808,CUST-02808,Yolanda,Kruger,customer2808@email.com,18-24,M,Bronze,2020-04-02
2809,CUST-02809,Sipho,Tshabalala,customer2809@email.com,55+,F,Silver,2018-09-28
2810,CUST-02810,PIETER,Tshabalala,customer2810@email.com,25-34,M,Bronze,2018-07-03
2811,CUST-02811,Ayanda,Mthembu,customer2811@email.com,55+,M,Bronze,2018-07-27
2812,CUST-02812,Priya,Mthembu,customer2812@email.com,45-54,M,Silver,2022-09-07
2813,CUST-02813,PRIYA,Kruger,customer2813@email.com,55+,M,Bronze,2022-10-24
2814,CUST-02814,Yolanda,Cele,customer2814@email.com,18-24,F,Gold,2023-02-19
2815,CUST-02815,Johan,Nkosi,customer2815@email.com,25-34,M,Platinum,2020-05-18
2816,CUST-02816,Andrew,Coetzee,customer2816@email.com,18-24,M,Gold,2019-07-26
2817,CUST-02817,David,Patel,customer2817@email.com,18-24,M,Silver,2021-12-29
2818,CUST-02818,Rashid,Sithole,customer2818@email.com,25-34,M,Silver,2022-06-19
2819,CUST-02819,Priya,Botha,customer2819@email.com,45-54,M,Silver,2018-12-26
2820,CUST-02820,Priya,Pillay,customer2820@email.com,55+,M,Silver,2023-10-10
2821,CUST-02821,Ayanda,Mosia,customer2821@email.com,25-34,M,Silver,2021-08-23
2822,CUST-02822,Priya,Kruger,customer2822@email.com,35-44,M,Platinum,2023-03-15
2823,CUST-02823,Mpho,Ndlovu,customer2823@email.com,25-34,F,Bronze,2023-03-20
2824,CUST-02824,Andrew,Sithole,customer2824@email.com,55+,M,Bronze,2022-02-21
2825,CUST-02825,Thandi,Nkosi,customer2825@email.com,45-54,F,Silver,2019-03-24
2826,CUST-02826,Kagiso,Ndlovu,customer2826@email.com,45-54,F,Platinum,2021-12-14
2827,CUST-02827,Lerato,Williams,customer2827@email.com,45-54,M,Bronze,2023-11-23
2828,CUST-02828,Yolanda,Kruger,customer2828@email.com,55+,M,Silver,2021-01-09
2829,CUST-02829,Michael,Williams,customer2829@email.com,18-24,M,Silver,2020-08-12
2830,CUST-02830,Nomvula,Mokoena,customer2830@email.com,55+,F,Platinum,2018-09-19
2831,CUST-02831,Lebo,Dlamini,,25-34,M,Bronze,2021-11-12
2832,CUST-02832,Johan,Khumalo,customer2832@email.com,25-34,M,Bronze,2022-04-24
2833,CUST-02833,Rashid,sithole,customer2833@email.com,45-54,F,Bronze,2019-12-09
2834,CUST-02834,Zanele,Mosia,customer2834@email.com,18-24,F,Silver,2021-03-26
2835,CUST-02835,Hendrik,Visser,customer2835@email.com,45-54,F,Bronze,2022-02-14
2836,CUST-02836,Sipho,Tshabalala,customer2836@email.com,35-44,F,Bronze,2021-05-29
2837,CUST-02837,Zanele,Naidoo,customer2837@email.com,45-54,F,Platinum,2024-01-07
2838,CUST-02838,Tumi,Khumalo,customer2838@email.com,35-44,F,Gold,2020-07-25
2839,CUST-02839,Thabo,Coetzee,customer2839@email.com,35-44,M,Bronze,2023-10-22
2840,CUST-02840,Thandi,Reddy,,55+,F,Bronze,2023-09-12
2841,CUST-02841,Thabo,Cele,customer2841@email.com,35-44,M,Platinum,2020-10-28
2842,CUST-02842,Bongani,Coetzee,,35-44,F,Platinum,2018-04-08
2843,CUST-02843,Sipho,Jacobs,customer2843@email.com,25-34,M,Bronze,2023-03-14
2844,CUST-02844,Michael,Khumalo,customer2844@email.com,45-54,F,Bronze,2018-07-07
2845,CUST-02845,Priya,Tshabalala,customer2845@email.com,18-24,M,Silver,2021-11-15
2846,CUST-02846,Priya,Mokoena,customer2846@email.com,18-24,M,Gold,2021-12-22
2847,CUST-02847,AYANDA,Kruger,customer2847@email.com,35-44,M,Bronze,2019-01-21
2848,CUST-02848,Johan,Nkosi,customer2848@email.com,25-34,F,Silver,2020-08-10
2849,CUST-02849,Yolanda,Cele,customer2849@email.com,25-34,M,Gold,2019-04-03
2850,CUST-02850,KARABO,Ndlovu,customer2850@email.com,35-44,M,Silver,2023-03-03
2851,CUST-02851,Sarah,Reddy,customer2851@email.com,55+,F,Silver,2018-07-29
2852,CUST-02852,Johan,Pretorius,customer2852@email.com,35-44,F,Bronze,2018-11-25
2853,CUST-02853,Rashid,Mabaso,customer2853@email.com,45-54,F,Bronze,2018-11-18
2854,CUST-02854,Sanele,Jacobs,customer2854@email.com,25-34,F,Bronze,2022-09-08
2855,CUST-02855,Kagiso,van der Merwe,customer2855@email.com,18-24,F,Platinum,2019-07-30
2856,CUST-02856,Brenda,Jacobs,customer2856@email.com,35-44,M,Bronze,2022-10-09
2857,CUST-02857,FAITH,Coetzee,customer2857@email.com,45-54,M,Bronze,2022-12-16
2858,CUST-02858,Refilwe,Mabaso,customer2858@email.com,25-34,M,Platinum,2022-11-03
2859,CUST-02859,Yolanda,Botha,customer2859@email.com,18-24,F,Bronze,2023-07-17
2860,CUST-02860,Sipho,Mosia,customer2860@email.com,45-54,F,Bronze,2019-05-28
2861,CUST-02861,Nthabiseng,Visser,customer2861@email.com,55+,M,Bronze,2020-07-27
2862,CUST-02862,Tumi,Jacobs,customer2862@email.com,35-44,M,Silver,2019-08-18
2863,CUST-02863,David,Jacobs,customer2863@email.com,18-24,M,Bronze,2020-08-30
2864,CUST-02864,Aisha,Sithole,customer2864@email.com,18-24,F,Bronze,2018-09-19
2865,CUST-02865,Refilwe,Mokoena,customer2865@email.com,35-44,M,Silver,2020-04-11
2866,CUST-02866,Hendrik,Mabaso,,55+,F,Silver,2019-10-05
2867,CUST-02867,Pieter,Reddy,customer2867@email.com,45-54,M,Silver,2019-04-15
2868,CUST-02868,Hendrik,Visser,customer2868@email.com,55+,M,Platinum,2019-10-25
2869,CUST-02869,Sarah,Patel,customer2869@email.com,55+,M,Bronze,2020-07-25
2870,CUST-02870,Pieter,Ndlovu,customer2870@email.com,25-34,F,Silver,2022-12-19
2871,CUST-02871,Faith,Sithole,customer2871@email.com,45-54,M,Silver,2023-01-23
2872,CUST-02872,Lebo,Smith,customer2872@email.com,25-34,M,Bronze,2022-03-09
2873,CUST-02873,Zanele,Naidoo,customer2873@email.com,55+,M,Silver,2022-03-26
2874,CUST-02874,Brenda,Williams,customer2874@email.com,18-24,M,Silver,2021-11-19
2875,CUST-02875,Mpho,Pretorius,customer2875@email.com,35-44,M,Silver,2018-07-14
2876,CUST-02876,Faith,Tshabalala,customer2876@email.com,35-44,M,Silver,2021-11-26
2877,CUST-02877,Ayanda,Tshabalala,customer2877@email.com,25-34,M,Silver,2018-11-06
2878,CUST-02878,Thabo,Nkosi,customer2878@email.com,18-24,M,Silver,2022-03-18
2879,CUST-02879,David,Mahlangu,customer2879@email.com,25-34,M,Bronze,2022-01-21
2880,CUST-02880,Faith,Williams,customer2880@email.com,55+,M,Gold,2022-05-04
2881,CUST-02881,  Faith,Kruger,customer2881@email.com,45-54,M,Gold,2018-12-19
2882,CUST-02882,NALEDI,Mabaso,customer2882@email.com,45-54,F,Bronze,2023-06-15
2883,CUST-02883,SIPHO,Dlamini,customer2883@email.com,45-54,M,Silver,2018-07-26
2884,CUST-02884,Pieter,Coetzee,,55+,F,Bronze,2023-12-24
2885,CUST-02885,Thabo,Khumalo,customer2885@email.com,55+,F,Platinum,2018-11-26
2886,CUST-02886,Lebo,Smith,customer2886@email.com,35-44,F,Silver,2022-06-08
2887,CUST-02887,Sanele,van der Merwe,customer2887@email.com,18-24,F,Platinum,2023-01-02
2888,CUST-02888,Aisha,Coetzee,customer2888@email.com,45-54,M,Bronze,2022-04-13
2889,CUST-02889,Karabo,Jacobs,customer2889@email.com,45-54,F,Platinum,2023-11-20
2890,CUST-02890,Sipho,Mahlangu,customer2890@email.com,45-54,M,Bronze,2021-03-28
2891,CUST-02891,David,Visser,customer2891@email.com,18-24,F,Gold,2020-06-13
2892,CUST-02892,Pieter,Nkosi,customer2892@email.com,35-44,M,Bronze,2019-02-23
2893,CUST-02893,Tumi,Botha,customer2893@email.com,35-44,F,Bronze,2022-08-30
2894,CUST-02894,Sanele,Mthembu,customer2894@email.com,45-54,M,Bronze,2023-09-23
2895,CUST-02895,  Naledi,Williams,customer2895@email.com,45-54,M,Silver,2020-06-19
2896,CUST-02896,Bongani,Botha,customer2896@email.com,55+,M,Gold,2019-08-17
2897,CUST-02897,Lebo,Mahlangu,customer2897@email.com,18-24,F,Bronze,2018-09-21
2898,CUST-02898,Naledi,Tshabalala,customer2898@email.com,25-34,M,Bronze,2019-11-29
2899,CUST-02899,Brenda,van der Merwe,customer2899@email.com,18-24,F,Bronze,2022-06-29
2900,CUST-02900,Nthabiseng,Maluleke,customer2900@email.com,55+,F,Bronze,2020-10-29
2901,CUST-02901,Refilwe,Mabaso,customer2901@email.com,18-24,F,Bronze,2019-07-07
2902,CUST-02902,Pieter,Mthembu,customer2902@email.com,18-24,M,Bronze,2023-10-18
2903,CUST-02903,Sarah,Nkosi,customer2903@email.com,45-54,M,Bronze,2021-07-07
2904,CUST-02904,Sarah,Khumalo,customer2904@email.com,45-54,M,Gold,2021-12-14
2905,CUST-02905,Yolanda,Cele,customer2905@email.com,55+,M,Bronze,2023-06-22
2906,CUST-02906,Refilwe,Khumalo,customer2906@email.com,45-54,M,Gold,2018-08-08
2907,CUST-02907,  Sipho,van der Merwe,customer2907@email.com,35-44,M,Platinum,2023-07-16
2908,CUST-02908,Nthabiseng,Mosia,customer2908@email.com,18-24,M,Bronze,2022-09-23
2909,CUST-02909,Brenda,Mabaso,customer2909@email.com,35-44,M,Bronze,2018-07-05
2910,CUST-02910,Brenda,Reddy,customer2910@email.com,55+,M,Bronze,2021-09-25
2911,CUST-02911,Ayanda,Coetzee,customer2911@email.com,25-34,F,Platinum,2019-05-22
2912,CUST-02912,Zanele,Tshabalala,customer2912@email.com,18-24,F,Platinum,2021-11-01
2913,CUST-02913,Zanele,Nkosi,customer2913@email.com,35-44,F,Platinum,2018-10-01
2914,CUST-02914,Sarah,Mahlangu,customer2914@email.com,45-54,M,Bronze,2020-02-09
2915,CUST-02915,Ayanda,Williams,customer2915@email.com,55+,F,Bronze,2020-05-01
2916,CUST-02916,Johan,van der Merwe,customer2916@email.com,55+,F,Silver,2023-04-11
2917,CUST-02917,Nthabiseng,Tshabalala,customer2917@email.com,35-44,F,Bronze,2021-06-06
2918,CUST-02918,Lebo,Mthembu,customer2918@email.com,18-24,F,Silver,2019-12-22
2919,CUST-02919,Lebo,Cele,customer2919@email.com,45-54,M,Bronze,2022-09-11
2920,CUST-02920,Hendrik,Khumalo,customer2920@email.com,45-54,M,Bronze,2018-04-28
2921,CUST-02921,  Brenda,Reddy,customer2921@email.com,25-34,M,Gold,2021-06-05
2922,CUST-02922,Thabo,Tshabalala,customer2922@email.com,18-24,F,Gold,2020-07-29
2923,CUST-02923,Priya,Botha,customer2923@email.com,55+,M,Gold,2019-01-21
2924,CUST-02924,Rashid,Smith,customer2924@email.com,25-34,M,Bronze,2021-01-13
2925,CUST-02925,Ayanda,Mthembu,customer2925@email.com,45-54,F,Bronze,2021-06-14
2926,CUST-02926,Ayanda,Nkosi,customer2926@email.com,45-54,F,Bronze,2021-10-09
2927,CUST-02927,Andrew,Visser,customer2927@email.com,25-34,F,Bronze,2018-09-24
2928,CUST-02928,Mpho,Smith,customer2928@email.com,55+,M,Silver,2018-08-17
2929,CUST-02929,Yolanda,Nkosi,customer2929@email.com,45-54,F,Silver,2021-07-27
2930,CUST-02930,Zanele,Mahlangu,customer2930@email.com,25-34,F,Silver,2019-12-16
2931,CUST-02931,Ayanda,Pillay,customer2931@email.com,55+,F,Bronze,2019-11-19
2932,CUST-02932,Johan,Williams,customer2932@email.com,55+,M,Platinum,2020-02-25
2933,CUST-02933,Andrew,Visser,customer2933@email.com,35-44,M,Silver,2019-09-02
2934,CUST-02934,Sarah,Reddy,customer2934@email.com,55+,M,Bronze,2021-05-13
2935,CUST-02935,Zanele,Khumalo,customer2935@email.com,55+,F,Gold,2022-11-22
2936,CUST-02936,Sipho,Pretorius,customer2936@email.com,55+,M,Silver,2020-10-17
2937,CUST-02937,Andrew,Patel,customer2937@email.com,55+,F,Bronze,2018-03-30
2938,CUST-02938,Faith,Williams,customer2938@email.com,45-54,M,Bronze,2021-01-19
2939,CUST-02939,Refilwe,Coetzee,customer2939@email.com,35-44,M,Platinum,2020-05-08
2940,CUST-02940,Yolanda,Sithole,customer2940@email.com,25-34,M,Bronze,2023-11-13
2941,CUST-02941,Faith,Ndlovu,customer2941@email.com,25-34,F,Bronze,2023-02-09
2942,CUST-02942,Bongani,Tshabalala,customer2942@email.com,45-54,F,Silver,2022-10-27
2943,CUST-02943,Thandi,Coetzee,customer2943@email.com,55+,M,Bronze,2022-11-10
2944,CUST-02944,Yolanda,Mthembu,customer2944@email.com,55+,F,Platinum,2020-05-30
2945,CUST-02945,Ayanda,Maluleke,customer2945@email.com,18-24,F,Bronze,2021-08-27
2946,CUST-02946,Kagiso,Tshabalala,customer2946@email.com,35-44,M,Bronze,2021-04-13
2947,CUST-02947,David,Mosia,customer2947@email.com,55+,F,Bronze,2022-11-17
2948,CUST-02948,Hendrik,Mthembu,customer2948@email.com,55+,M,Silver,2022-08-01
2949,CUST-02949,Mpho,Smith,customer2949@email.com,55+,F,Bronze,2019-12-30
2950,CUST-02950,Brenda,Mosia,customer2950@email.com,18-24,M,Bronze,2021-05-16
2951,CUST-02951,Sipho,Reddy,customer2951@email.com,25-34,F,Platinum,2022-10-19
2952,CUST-02952,Sanele,Smith,customer2952@email.com,55+,F,Silver,2020-10-18
2953,CUST-02953,Johan,Cele,customer2953@email.com,35-44,F,Bronze,2020-03-13
2954,CUST-02954,Thandi,Tshabalala,customer2954@email.com,55+,F,Silver,2022-12-05
2955,CUST-02955,Mpho,Nkosi,customer2955@email.com,35-44,M,Platinum,2023-08-26
2956,CUST-02956,Hendrik,Mosia,customer2956@email.com,45-54,F,Silver,2020-06-04
2957,CUST-02957,Aisha,Dlamini,customer2957@email.com,25-34,F,Silver,2021-02-26
2958,CUST-02958,Tumi,Cele,customer2958@email.com,18-24,M,Bronze,2024-01-10
2959,CUST-02959,Johan,Jacobs,customer2959@email.com,45-54,M,Platinum,2018-07-15
2960,CUST-02960,Pieter,Maluleke,customer2960@email.com,45-54,M,Silver,2019-12-10
2961,CUST-02961,Johan,Pillay,customer2961@email.com,45-54,F,Platinum,2023-06-24
2962,CUST-02962,Brenda,Cele,customer2962@email.com,55+,F,Bronze,2021-03-14
2963,CUST-02963,Refilwe,Jacobs,customer2963@email.com,25-34,F,Silver,2018-04-23
2964,CUST-02964,Michael,Coetzee,customer2964@email.com,45-54,F,Bronze,2023-05-21
2965,CUST-02965,Lerato,Smith,customer2965@email.com,25-34,M,Bronze,2023-04-14
2966,CUST-02966,Andrew,Ndlovu,customer2966@email.com,18-24,F,Bronze,2021-02-11
2967,CUST-02967,Naledi,Jacobs,customer2967@email.com,25-34,F,Gold,2021-11-07
2968,CUST-02968,Nthabiseng,Coetzee,customer2968@email.com,45-54,F,Bronze,2019-06-18
2969,CUST-02969,  Lebo,Reddy,customer2969@email.com,45-54,M,Platinum,2020-12-01
2970,CUST-02970,Refilwe,Tshabalala,customer2970@email.com,45-54,M,Bronze,2022-01-21
2971,CUST-02971,Andrew,Mosia,customer2971@email.com,18-24,M,Silver,2021-07-11
2972,CUST-02972,Pieter,Reddy,customer2972@email.com,45-54,F,Bronze,2021-02-07
2973,CUST-02973,David,Tshabalala,customer2973@email.com,55+,F,Gold,2022-07-31
2974,CUST-02974,Thandi,Mthembu,customer2974@email.com,55+,M,Gold,2022-04-20
2975,CUST-02975,Andrew,Mokoena,customer2975@email.com,18-24,M,Bronze,2022-03-16
2976,CUST-02976,  Ayanda,Mahlangu,customer2976@email.com,45-54,F,Bronze,2020-02-01
2977,CUST-02977,Yolanda,Mokoena,customer2977@email.com,25-34,M,Bronze,2022-09-26
2978,CUST-02978,Zanele,Dlamini,customer2978@email.com,35-44,F,Bronze,2018-05-13
2979,CUST-02979,Michael,Botha,customer2979@email.com,35-44,M,Bronze,2023-08-12
2980,CUST-02980,  Michael,Smith,customer2980@email.com,35-44,M,Bronze,2020-12-11
2981,CUST-02981,Priya,Tshabalala,customer2981@email.com,25-34,F,Bronze,2023-05-24
2982,CUST-02982,Kagiso,Tshabalala,customer2982@email.com,45-54,F,Bronze,2023-07-29
2983,CUST-02983,Nomvula,Nkosi,customer2983@email.com,25-34,F,Silver,2018-02-05
2984,CUST-02984,Karabo,Khumalo,customer2984@email.com,35-44,M,Silver,2018-11-18
2985,CUST-02985,Priya,Pretorius,customer2985@email.com,35-44,M,Platinum,2021-09-04
2986,CUST-02986,Refilwe,Pretorius,customer2986@email.com,55+,F,Bronze,2019-12-01
2987,CUST-02987,Karabo,Visser,customer2987@email.com,55+,M,Bronze,2021-11-14
2988,CUST-02988,Kagiso,Khumalo,customer2988@email.com,55+,M,Gold,2019-01-11
2989,CUST-02989,Sipho,Khumalo,customer2989@email.com,25-34,M,Bronze,2020-11-27
2990,CUST-02990,Priya,Mahlangu,customer2990@email.com,18-24,M,Bronze,2020-09-18
2991,CUST-02991,Lerato,Pretorius,customer2991@email.com,35-44,F,Bronze,2018-12-23
2992,CUST-02992,Nomvula,Botha,customer2992@email.com,18-24,F,Bronze,2018-08-10
2993,CUST-02993,  Sipho,Khumalo,customer2993@email.com,18-24,M,Silver,2018-12-27
2994,CUST-02994,Hendrik,Tshabalala,customer2994@email.com,45-54,F,Gold,2021-08-02
2995,CUST-02995,Sanele,Mosia,customer2995@email.com,18-24,M,Silver,2021-05-28
2996,CUST-02996,Refilwe,van der Merwe,customer2996@email.com,25-34,M,Silver,2021-10-29
2997,CUST-02997,David,Reddy,customer2997@email.com,18-24,F,Gold,2022-09-14
2998,CUST-02998,Naledi,mosia,customer2998@email.com,25-34,M,Gold,2023-11-27
2999,CUST-02999,Zanele,Patel,customer2999@email.com,25-34,M,Gold,2023-08-25
3000,CUST-03000,Lerato,Kruger,customer3000@email.com,55+,F,Bronze,2022-04-10
3001,CUST-03001,Thandi,Pretorius,customer3001@email.com,18-24,M,Bronze,2018-12-20
3002,CUST-03002,Refilwe,Botha,customer3002@email.com,45-54,M,Platinum,2021-12-11
